,PLAYER_ID,full_name,SEASON_ID,SEASON_EXP,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,POSITION,GP,GS,MIN,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,AST,STL,BLK,TOV,PF,PTS,is_active
21278,779,Glen Rice,1996-97,15,1610612766,CHH,30.0,Forward-Guard,79,78.0,3359.0,722,1513,207.0,440.0,464,535,67.0,251.0,160,72.0,26.0,177.0,190,2115,False
21279,779,Glen Rice,1997-98,15,1610612766,CHH,31.0,Forward-Guard,82,82.0,3295.0,634,1386,130.0,300.0,428,504,89.0,264.0,182,77.0,22.0,182.0,200,1826,False
21280,779,Glen Rice,1998-99,15,1610612747,LAL,32.0,Forward-Guard,27,25.0,985.0,171,396,53.0,135.0,77,90,9.0,90.0,71,17.0,6.0,45.0,67,472,False
21281,779,Glen Rice,1999-00,15,1610612747,LAL,33.0,Forward-Guard,80,80.0,2530.0,421,980,84.0,229.0,346,396,56.0,271.0,176,47.0,12.0,114.0,179,1272,False
21282,779,Glen Rice,2000-01,15,1610612752,NYK,34.0,Forward-Guard,75,25.0,2212.0,331,752,82.0,211.0,155,182,61.0,246.0,89,41.0,13.0,96.0,179,899,False
21283,779,Glen Rice,2001-02,15,1610612745,HOU,35.0,Forward-Guard,20,20.0,607.0,65,167,18.0,64.0,24,30,5.0,42.0,31,12.0,3.0,24.0,34,172,False
21284,779,Glen Rice,2002-03,15,1610612745,HOU,36.0,Forward-Guard,62,26.0,1534.0,196,457,101.0,254.0,63,83,28.0,126.0,65,23.0,5.0,55.0,99,556,False
21285,779,Glen Rice,2003-04,15,1610612746,LAC,37.0,Forward-Guard,18,0.0,261.0,22,76,5.0,28.0,17,17,9.0,32.0,24,6.0,0.0,13.0,22,66,False
22065,2624,Quinton Ross,2004-05,7,1610612746,LAC,24.0,Forward-Guard,78,19.0,1654.0,161,373,1.0,4.0,74,110,59.0,151.0,109,51.0,22.0,54.0,165,397,False
22066,2624,Quinton Ross,2005-06,7,1610612746,LAC,25.0,Forward-Guard,67,45.0,1515.0,130,308,0.0,7.0,57,75,38.0,132.0,79,51.0,16.0,47.0,155,317,False
22067,2624,Quinton Ross,2006-07,7,1610612746,LAC,26.0,Forward-Guard,81,43.0,1700.0,177,379,2.0,10.0,68,87,60.0,130.0,86,70.0,32.0,33.0,179,424,False
22068,2624,Quinton Ross,2007-08,7,1610612746,LAC,27.0,Forward-Guard,76,44.0,1505.0,131,335,9.0,21.0,40,60,54.0,118.0,88,43.0,33.0,29.0,132,311,False
22069,2624,Quinton Ross,2008-09,7,1610612763,MEM,28.0,Forward-Guard,68,7.0,1164.0,99,259,33.0,88.0,34,42,29.0,97.0,47,32.0,14.0,36.0,114,265,False
22070,2624,Quinton Ross,2009-10,7,1610612742,DAL,29.0,Forward-Guard,27,7.0,301.0,23,56,3.0,13.0,5,8,11.0,16.0,7,7.0,4.0,3.0,34,54,False
22071,2624,Quinton Ross,2009-10,7,1610612764,WAS,29.0,Forward-Guard,25,0.0,261.0,17,55,1.0,8.0,3,6,6.0,16.0,5,6.0,2.0,8.0,35,38,False
22072,2624,Quinton Ross,2009-10,7,0,TOT,29.0,Forward-Guard,52,7.0,562.0,40,111,4.0,21.0,8,14,17.0,32.0,12,13.0,6.0,11.0,69,92,False
22073,2624,Quinton Ross,2010-11,7,1610612751,NJN,30.0,Forward-Guard,36,4.0,353.0,26,59,0.0,3.0,5,14,10.0,20.0,10,3.0,6.0,7.0,40,57,False
22813,200757,Thabo Sefolosha,2006-07,15,1610612741,CHI,23.0,Forward-Guard,71,4.0,868.0,109,256,15.0,42.0,23,45,35.0,118.0,60,33.0,11.0,60.0,100,256,False
22814,200757,Thabo Sefolosha,2007-08,15,1610612741,CHI,24.0,Forward-Guard,69,22.0,1436.0,180,421,29.0,88.0,75,104,50.0,205.0,129,61.0,30.0,93.0,128,464,False
22815,200757,Thabo Sefolosha,2008-09,15,1610612741,CHI,25.0,Forward-Guard,43,14.0,735.0,79,182,15.0,50.0,21,25,26.0,97.0,65,35.0,19.0,37.0,50,194,False
22816,200757,Thabo Sefolosha,2008-09,15,1610612760,OKC,25.0,Forward-Guard,23,22.0,718.0,73,175,9.0,37.0,40,48,28.0,91.0,46,40.0,26.0,27.0,54,195,False
22817,200757,Thabo Sefolosha,2008-09,15,0,TOT,25.0,Forward-Guard,66,36.0,1453.0,152,357,24.0,87.0,61,73,54.0,188.0,111,75.0,45.0,64.0,104,389,False
22818,200757,Thabo Sefolosha,2009-10,15,1610612760,OKC,26.0,Forward-Guard,82,82.0,2348.0,194,441,41.0,131.0,60,89,76.0,311.0,145,97.0,46.0,90.0,154,489,False
22819,200757,Thabo Sefolosha,2010-11,15,1610612760,OKC,27.0,Forward-Guard,79,79.0,2049.0,157,333,28.0,102.0,59,79,65.0,281.0,111,97.0,38.0,55.0,171,401,False
22820,200757,Thabo Sefolosha,2011-12,15,1610612760,OKC,28.0,Forward-Guard,42,42.0,914.0,67,155,31.0,71.0,38,43,21.0,107.0,47,37.0,17.0,40.0,78,203,False
22821,200757,Thabo Sefolosha,2012-13,15,1610612760,OKC,29.0,Forward-Guard,81,81.0,2229.0,224,466,108.0,258.0,57,69,58.0,259.0,125,103.0,44.0,64.0,177,613,False
22822,200757,Thabo Sefolosha,2013-14,15,1610612760,OKC,30.0,Forward-Guard,61,61.0,1584.0,141,340,48.0,152.0,53,69,50.0,170.0,94,79.0,17.0,55.0,90,383,False
22823,200757,Thabo Sefolosha,2014-15,15,1610612737,ATL,31.0,Forward-Guard,52,7.0,976.0,104,249,25.0,78.0,45,58,53.0,170.0,75,53.0,21.0,38.0,67,278,False
22824,200757,Thabo Sefolosha,2015-16,15,1610612737,ATL,32.0,Forward-Guard,75,11.0,1758.0,188,371,42.0,123.0,62,99,52.0,282.0,107,85.0,37.0,68.0,109,480,False
22825,200757,Thabo Sefolosha,2016-17,15,1610612737,ATL,33.0,Forward-Guard,62,42.0,1596.0,174,395,41.0,120.0,55,75,54.0,216.0,107,96.0,31.0,58.0,97,444,False
22826,200757,Thabo Sefolosha,2017-18,15,1610612762,UTA,34.0,Forward-Guard,38,6.0,806.0,118,240,32.0,84.0,44,54,29.0,132.0,33,52.0,12.0,30.0,59,312,False
22827,200757,Thabo Sefolosha,2018-19,15,1610612762,UTA,35.0,Forward-Guard,50,2.0,609.0,71,149,34.0,78.0,14,22,8.0,115.0,27,43.0,5.0,25.0,41,190,False
22828,200757,Thabo Sefolosha,2019-20,15,1610612745,HOU,36.0,Forward-Guard,41,0.0,436.0,37,91,15.0,54.0,3,8,21.0,72.0,25,24.0,12.0,15.0,43,92,False
23298,1629686,Deividas Sirvydis,2020-21,1,1610612765,DET,21.0,Forward-Guard,20,0.0,133.0,14,40,10.0,28.0,3,6,0.0,29.0,5,2.0,0.0,5.0,9,41,False
23299,1629686,Deividas Sirvydis,2021-22,1,1610612765,DET,22.0,Forward-Guard,3,0.0,27.0,1,10,1.0,7.0,0,0,0.0,6.0,1,3.0,1.0,0.0,4,3,False
23857,2745,Kirk Snyder,2004-05,5,1610612762,UTA,22.0,Forward-Guard,68,7.0,905.0,122,328,30.0,85.0,64,96,50.0,71.0,36,26.0,19.0,58.0,116,338,False
23858,2745,Kirk Snyder,2005-06,5,1610612740,NOK,23.0,Forward-Guard,68,45.0,1310.0,205,453,46.0,129.0,86,117,55.0,106.0,102,29.0,23.0,70.0,106,542,False
23859,2745,Kirk Snyder,2006-07,5,1610612745,HOU,24.0,Forward-Guard,39,1.0,563.0,66,146,11.0,44.0,49,75,17.0,66.0,39,11.0,12.0,26.0,51,192,False
23860,2745,Kirk Snyder,2007-08,5,1610612745,HOU,25.0,Forward-Guard,9,0.0,81.0,13,28,2.0,9.0,6,11,5.0,7.0,8,1.0,1.0,4.0,6,34,False
23861,2745,Kirk Snyder,2007-08,5,1610612750,MIN,25.0,Forward-Guard,27,18.0,680.0,83,161,3.0,14.0,58,77,25.0,89.0,56,19.0,14.0,48.0,49,227,False
23862,2745,Kirk Snyder,2007-08,5,0,TOT,25.0,Forward-Guard,36,18.0,761.0,96,189,5.0,23.0,64,88,30.0,96.0,64,20.0,15.0,52.0,55,261,False
24163,2052,DeShawn Stevenson,2000-01,14,1610612762,UTA,20.0,Forward-Guard,40,2.0,296.0,31,91,1.0,12.0,26,38,9.0,19.0,18,10.0,2.0,28.0,29,89,False
24164,2052,DeShawn Stevenson,2001-02,14,1610612762,UTA,21.0,Forward-Guard,67,23.0,1131.0,143,371,2.0,25.0,37,53,44.0,87.0,116,29.0,24.0,68.0,82,325,False
24165,2052,DeShawn Stevenson,2002-03,14,1610612762,UTA,22.0,Forward-Guard,61,8.0,761.0,114,284,4.0,12.0,47,68,22.0,63.0,40,22.0,8.0,49.0,57,279,False
24166,2052,DeShawn Stevenson,2003-04,14,1610612762,UTA,23.0,Forward-Guard,54,54.0,1515.0,261,586,7.0,30.0,89,133,43.0,135.0,92,28.0,16.0,80.0,86,618,False
24167,2052,DeShawn Stevenson,2003-04,14,1610612753,ORL,23.0,Forward-Guard,26,24.0,933.0,115,285,12.0,41.0,49,71,36.0,84.0,66,24.0,1.0,40.0,54,291,False
24168,2052,DeShawn Stevenson,2003-04,14,0,TOT,23.0,Forward-Guard,80,78.0,2448.0,376,871,19.0,71.0,138,204,79.0,219.0,158,52.0,17.0,120.0,140,909,False
24169,2052,DeShawn Stevenson,2004-05,14,1610612753,ORL,24.0,Forward-Guard,55,27.0,1087.0,174,426,25.0,67.0,56,101,38.0,64.0,69,16.0,9.0,57.0,73,429,False
24170,2052,DeShawn Stevenson,2005-06,14,1610612753,ORL,25.0,Forward-Guard,82,82.0,2648.0,359,781,2.0,15.0,180,242,59.0,182.0,160,58.0,17.0,123.0,178,900,False
24171,2052,DeShawn Stevenson,2006-07,14,1610612764,WAS,26.0,Forward-Guard,82,82.0,2419.0,347,753,74.0,183.0,152,216,55.0,161.0,218,65.0,19.0,119.0,155,920,False
24172,2052,DeShawn Stevenson,2007-08,14,1610612764,WAS,27.0,Forward-Guard,82,82.0,2564.0,301,780,158.0,413.0,157,197,37.0,198.0,252,65.0,15.0,102.0,110,917,False
24173,2052,DeShawn Stevenson,2008-09,14,1610612764,WAS,28.0,Forward-Guard,32,25.0,886.0,72,231,35.0,129.0,32,60,11.0,65.0,98,21.0,2.0,32.0,43,211,False
24174,2052,DeShawn Stevenson,2009-10,14,1610612764,WAS,29.0,Forward-Guard,40,13.0,616.0,29,103,11.0,62.0,18,25,7.0,58.0,44,11.0,5.0,24.0,51,87,False
24175,2052,DeShawn Stevenson,2009-10,14,1610612742,DAL,29.0,Forward-Guard,24,5.0,267.0,17,60,8.0,25.0,7,10,4.0,22.0,12,5.0,1.0,6.0,23,49,False
24176,2052,DeShawn Stevenson,2009-10,14,0,TOT,29.0,Forward-Guard,64,18.0,883.0,46,163,19.0,87.0,25,35,11.0,80.0,56,16.0,6.0,30.0,74,136,False
24177,2052,DeShawn Stevenson,2010-11,14,1610612742,DAL,30.0,Forward-Guard,72,54.0,1158.0,128,330,94.0,249.0,33,43,20.0,86.0,77,21.0,5.0,44.0,71,383,False
24178,2052,DeShawn Stevenson,2011-12,14,1610612751,NJN,31.0,Forward-Guard,51,30.0,960.0,49,172,41.0,145.0,9,16,7.0,94.0,41,19.0,4.0,19.0,59,148,False
24179,2052,DeShawn Stevenson,2012-13,14,1610612737,ATL,32.0,Forward-Guard,56,31.0,1158.0,98,262,76.0,209.0,12,23,18.0,104.0,52,29.0,6.0,23.0,69,284,False
24283,2852,Awvee Storey,2004-05,4,1610612751,NJN,28.0,Forward-Guard,9,0.0,31.0,3,10,1.0,2.0,1,2,4.0,1.0,1,0.0,0.0,0.0,3,8,False
24284,2852,Awvee Storey,2005-06,4,1610612764,WAS,29.0,Forward-Guard,25,1.0,116.0,16,41,3.0,7.0,8,14,8.0,14.0,4,3.0,1.0,5.0,22,43,False
24285,2852,Awvee Storey,2007-08,4,1610612749,MIL,31.0,Forward-Guard,26,0.0,259.0,39,89,0.0,7.0,14,29,31.0,23.0,16,7.0,1.0,10.0,41,92,False
24501,202377,Pape Sy,2010-11,2,1610612737,ATL,23.0,Forward-Guard,3,0.0,21.0,2,6,0.0,1.0,3,3,2.0,1.0,2,1.0,0.0,3.0,1,7,False
24551,1628369,Jayson Tatum,2017-18,4,1610612738,BOS,20.0,Forward-Guard,80,80.0,2443.0,397,835,105.0,242.0,213,258,50.0,352.0,128,83.0,58.0,114.0,170,1112,True
24552,1628369,Jayson Tatum,2018-19,4,1610612738,BOS,21.0,Forward-Guard,79,79.0,2455.0,466,1036,116.0,311.0,195,228,70.0,407.0,168,84.0,57.0,122.0,168,1243,True
24553,1628369,Jayson Tatum,2019-20,4,1610612738,BOS,22.0,Forward-Guard,66,66.0,2265.0,552,1226,189.0,469.0,254,313,64.0,396.0,200,93.0,57.0,155.0,136,1547,True
24554,1628369,Jayson Tatum,2020-21,4,1610612738,BOS,23.0,Forward-Guard,64,64.0,2290.0,605,1318,187.0,485.0,295,340,50.0,422.0,276,75.0,31.0,171.0,122,1692,True
24555,1628369,Jayson Tatum,2021-22,4,1610612738,BOS,24.0,Forward-Guard,76,76.0,2731.0,708,1564,230.0,651.0,400,469,85.0,524.0,334,75.0,49.0,217.0,174,2046,True
25645,202775,Edwin Ubiles,2011-12,1,1610612764,WAS,25.0,Forward-Guard,4,0.0,52.0,5,18,1.0,5.0,3,3,2.0,8.0,1,1.0,1.0,1.0,1,14,False
26508,1627395,Julian Washburn,2018-19,2,1610612763,MEM,27.0,Forward-Guard,18,3.0,254.0,16,48,5.0,24.0,3,4,8.0,33.0,14,13.0,2.0,7.0,16,40,False
26517,1540,Eric Washington,1997-98,3,1610612743,DEN,24.0,Forward-Guard,66,36.0,1539.0,201,498,44.0,137.0,65,83,47.0,80.0,78,53.0,25.0,72.0,143,511,False
26518,1540,Eric Washington,1998-99,3,1610612743,DEN,25.0,Forward-Guard,38,6.0,761.0,73,184,37.0,97.0,22,32,35.0,54.0,30,25.0,18.0,34.0,87,205,False
26712,101110,Martell Webster,2005-06,11,1610612757,POR,19.0,Forward-Guard,61,18.0,1070.0,139,348,65.0,182.0,61,71,29.0,101.0,34,21.0,14.0,43.0,90,404,False
26713,101110,Martell Webster,2006-07,11,1610612757,POR,20.0,Forward-Guard,82,27.0,1759.0,195,492,91.0,250.0,93,132,43.0,197.0,52,35.0,19.0,76.0,126,574,False
26714,101110,Martell Webster,2007-08,11,1610612757,POR,21.0,Forward-Guard,75,70.0,2132.0,277,656,123.0,317.0,122,166,54.0,242.0,90,42.0,28.0,83.0,159,799,False
26715,101110,Martell Webster,2008-09,11,1610612757,POR,22.0,Forward-Guard,1,0.0,5.0,0,1,0.0,1.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,False
26716,101110,Martell Webster,2009-10,11,1610612757,POR,23.0,Forward-Guard,82,49.0,2005.0,259,639,124.0,332.0,126,155,47.0,221.0,62,45.0,40.0,60.0,153,768,False
26717,101110,Martell Webster,2010-11,11,1610612750,MIN,24.0,Forward-Guard,46,1.0,1094.0,152,340,55.0,132.0,94,122,36.0,111.0,53,28.0,9.0,58.0,101,453,False
26718,101110,Martell Webster,2011-12,11,1610612750,MIN,25.0,Forward-Guard,47,26.0,1140.0,115,272,37.0,109.0,57,72,42.0,126.0,40,31.0,17.0,46.0,86,324,False
26719,101110,Martell Webster,2012-13,11,1610612764,WAS,26.0,Forward-Guard,76,62.0,2200.0,281,636,139.0,329.0,168,198,53.0,241.0,143,49.0,17.0,90.0,166,869,False
26720,101110,Martell Webster,2013-14,11,1610612764,WAS,27.0,Forward-Guard,78,13.0,2157.0,254,587,146.0,372.0,105,125,38.0,184.0,97,41.0,15.0,58.0,150,759,False
26721,101110,Martell Webster,2014-15,11,1610612764,WAS,28.0,Forward-Guard,32,0.0,352.0,24,91,10.0,43.0,48,64,10.0,36.0,17,7.0,1.0,22.0,24,106,False
27829,1005,Walt Williams,1992-93,12,1610612758,SAC,23.0,Forward-Guard,59,26.0,1673.0,358,823,61.0,191.0,224,302,115.0,150.0,178,66.0,29.0,179.0,209,1001,False
27830,1005,Walt Williams,1993-94,12,1610612758,SAC,24.0,Forward-Guard,57,4.0,1356.0,226,580,38.0,132.0,148,233,71.0,164.0,132,52.0,23.0,145.0,200,638,False
27831,1005,Walt Williams,1994-95,12,1610612758,SAC,25.0,Forward-Guard,77,77.0,2739.0,445,998,103.0,296.0,266,364,100.0,245.0,316,123.0,63.0,243.0,265,1259,False
27832,1005,Walt Williams,1995-96,12,1610612758,SAC,26.0,Forward-Guard,45,45.0,1381.0,235,540,58.0,170.0,130,172,62.0,145.0,165,53.0,42.0,103.0,151,658,False
27833,1005,Walt Williams,1995-96,12,1610612748,MIA,26.0,Forward-Guard,28,28.0,788.0,124,268,56.0,123.0,33,60,37.0,75.0,65,32.0,16.0,48.0,87,337,False
27834,1005,Walt Williams,1995-96,12,0,TOT,26.0,Forward-Guard,73,73.0,2169.0,359,808,114.0,293.0,163,232,99.0,220.0,230,85.0,58.0,151.0,238,995,False
27835,1005,Walt Williams,1996-97,12,1610612761,TOR,27.0,Forward-Guard,73,73.0,2649.0,419,982,175.0,437.0,186,243,103.0,264.0,197,97.0,62.0,174.0,282,1199,False
27836,1005,Walt Williams,1997-98,12,1610612761,TOR,28.0,Forward-Guard,28,16.0,876.0,125,319,49.0,129.0,49,60,27.0,91.0,69,40.0,23.0,52.0,100,348,False
27837,1005,Walt Williams,1997-98,12,1610612757,POR,28.0,Forward-Guard,31,1.0,594.0,85,225,31.0,90.0,59,65,23.0,59.0,53,19.0,12.0,40.0,61,260,False
27838,1005,Walt Williams,1997-98,12,0,TOT,28.0,Forward-Guard,59,17.0,1470.0,210,544,80.0,219.0,108,125,50.0,150.0,122,59.0,35.0,92.0,161,608,False
27839,1005,Walt Williams,1998-99,12,1610612757,POR,29.0,Forward-Guard,48,16.0,1044.0,147,347,63.0,144.0,89,107,36.0,107.0,80,37.0,28.0,63.0,101,446,False
27840,1005,Walt Williams,1999-00,12,1610612745,HOU,30.0,Forward-Guard,76,66.0,1859.0,312,681,102.0,261.0,101,123,69.0,237.0,157,49.0,44.0,113.0,190,827,False
27841,1005,Walt Williams,2000-01,12,1610612745,HOU,31.0,Forward-Guard,72,31.0,1583.0,202,513,98.0,248.0,97,126,31.0,214.0,97,30.0,28.0,73.0,153,599,False
27842,1005,Walt Williams,2001-02,12,1610612745,HOU,32.0,Forward-Guard,48,25.0,1119.0,166,396,78.0,183.0,40,51,37.0,125.0,69,18.0,10.0,53.0,106,450,False
27843,1005,Walt Williams,2002-03,12,1610612742,DAL,33.0,Forward-Guard,66,1.0,1162.0,134,341,64.0,171.0,31,50,53.0,154.0,59,42.0,26.0,35.0,141,363,False
28010,1626159,Justise Winslow,2015-16,6,1610612748,MIA,20.0,Forward-Guard,78,8.0,2232.0,195,462,32.0,116.0,80,117,81.0,322.0,118,68.0,26.0,95.0,184,502,True
28011,1626159,Justise Winslow,2016-17,6,1610612748,MIA,21.0,Forward-Guard,18,15.0,625.0,80,225,7.0,35.0,29,47,23.0,71.0,66,26.0,6.0,33.0,52,196,True
28012,1626159,Justise Winslow,2017-18,6,1610612748,MIA,22.0,Forward-Guard,68,25.0,1680.0,207,488,49.0,129.0,66,104,64.0,306.0,148,54.0,33.0,77.0,140,529,True
28013,1626159,Justise Winslow,2018-19,6,1610612748,MIA,23.0,Forward-Guard,66,52.0,1960.0,324,749,96.0,256.0,86,137,63.0,292.0,282,72.0,19.0,142.0,177,830,True
28014,1626159,Justise Winslow,2019-20,6,1610612748,MIA,24.0,Forward-Guard,11,5.0,352.0,50,129,6.0,27.0,18,27,16.0,57.0,44,7.0,5.0,24.0,38,124,True
28015,1626159,Justise Winslow,2020-21,6,1610612763,MEM,25.0,Forward-Guard,26,1.0,507.0,74,210,10.0,54.0,20,35,18.0,100.0,50,15.0,12.0,37.0,47,178,True
28016,1626159,Justise Winslow,2021-22,6,1610612746,LAC,26.0,Forward-Guard,37,1.0,480.0,63,141,5.0,29.0,25,41,30.0,103.0,52,21.0,18.0,37.0,46,156,True
28017,1626159,Justise Winslow,2021-22,6,1610612757,POR,26.0,Forward-Guard,11,10.0,295.0,47,116,10.0,37.0,14,25,20.0,49.0,32,14.0,7.0,12.0,21,118,True
28018,1626159,Justise Winslow,2021-22,6,0,TOT,26.0,Forward-Guard,48,11.0,775.0,110,257,15.0,66.0,39,66,50.0,152.0,84,35.0,25.0,49.0,67,274,True
28137,2417,Qyntel Woods,2002-03,4,1610612757,POR,22.0,Forward-Guard,53,0.0,335.0,59,118,3.0,9.0,7,20,15.0,38.0,12,15.0,1.0,23.0,36,128,False
28138,2417,Qyntel Woods,2003-04,4,1610612757,POR,23.0,Forward-Guard,62,8.0,671.0,88,237,10.0,29.0,38,60,46.0,90.0,46,20.0,14.0,52.0,88,224,False
28139,2417,Qyntel Woods,2004-05,4,1610612748,MIA,24.0,Forward-Guard,3,0.0,40.0,5,12,0.0,0.0,0,0,2.0,4.0,0,4.0,0.0,2.0,6,10,False
28140,2417,Qyntel Woods,2005-06,4,1610612752,NYK,25.0,Forward-Guard,49,16.0,1013.0,129,254,22.0,60.0,49,76,44.0,146.0,47,32.0,13.0,61.0,96,329,False
28227,101120,Antoine Wright,2005-06,6,1610612751,NJN,22.0,Forward-Guard,39,0.0,370.0,29,81,1.0,15.0,11,22,8.0,22.0,12,4.0,3.0,21.0,42,70,False
28228,101120,Antoine Wright,2006-07,6,1610612751,NJN,23.0,Forward-Guard,63,23.0,1137.0,110,251,19.0,59.0,44,73,38.0,137.0,55,30.0,10.0,43.0,120,283,False
28229,101120,Antoine Wright,2007-08,6,1610612751,NJN,24.0,Forward-Guard,41,10.0,1056.0,115,287,27.0,101.0,41,58,35.0,90.0,67,26.0,17.0,39.0,105,298,False
28230,101120,Antoine Wright,2007-08,6,1610612742,DAL,24.0,Forward-Guard,15,0.0,176.0,21,42,5.0,9.0,5,9,5.0,17.0,13,2.0,4.0,11.0,22,52,False
28231,101120,Antoine Wright,2007-08,6,0,TOT,24.0,Forward-Guard,56,10.0,1231.0,136,329,32.0,110.0,46,67,40.0,107.0,80,28.0,21.0,50.0,127,350,False
28232,101120,Antoine Wright,2008-09,6,1610612742,DAL,25.0,Forward-Guard,65,53.0,1552.0,179,431,45.0,149.0,71,95,31.0,105.0,77,46.0,27.0,54.0,172,474,False
28233,101120,Antoine Wright,2009-10,6,1610612761,TOR,26.0,Forward-Guard,67,10.0,1392.0,162,399,58.0,173.0,53,77,38.0,152.0,71,30.0,11.0,58.0,134,435,False
28234,101120,Antoine Wright,2010-11,6,1610612758,SAC,27.0,Forward-Guard,7,0.0,31.0,1,8,0.0,4.0,0,0,2.0,1.0,0,1.0,0.0,1.0,3,2,False
28270,2748,Dorell Wright,2004-05,12,1610612748,MIA,19.0,Forward-Guard,3,0.0,27.0,3,11,0.0,4.0,1,1,0.0,1.0,3,4.0,0.0,3.0,2,7,False
28271,2748,Dorell Wright,2005-06,12,1610612748,MIA,20.0,Forward-Guard,20,2.0,132.0,20,43,3.0,6.0,15,17,2.0,30.0,8,3.0,1.0,14.0,12,58,False
28272,2748,Dorell Wright,2006-07,12,1610612748,MIA,21.0,Forward-Guard,66,19.0,1292.0,162,364,5.0,34.0,64,86,40.0,232.0,95,41.0,46.0,65.0,112,393,False
28273,2748,Dorell Wright,2007-08,12,1610612748,MIA,22.0,Forward-Guard,44,34.0,1104.0,143,293,4.0,11.0,57,69,48.0,172.0,60,29.0,41.0,29.0,79,347,False
28274,2748,Dorell Wright,2008-09,12,1610612748,MIA,23.0,Forward-Guard,6,0.0,73.0,8,20,0.0,0.0,2,6,2.0,18.0,2,2.0,0.0,6.0,8,18,False
28275,2748,Dorell Wright,2009-10,12,1610612748,MIA,24.0,Forward-Guard,72,1.0,1496.0,194,419,61.0,157.0,61,69,50.0,185.0,91,52.0,32.0,53.0,94,510,False
28276,2748,Dorell Wright,2010-11,12,1610612744,GSW,25.0,Forward-Guard,82,82.0,3147.0,485,1146,194.0,516.0,180,228,88.0,343.0,242,124.0,63.0,133.0,171,1344,False
28277,2748,Dorell Wright,2011-12,12,1610612744,GSW,26.0,Forward-Guard,61,61.0,1650.0,222,526,105.0,292.0,80,98,60.0,218.0,94,58.0,26.0,51.0,97,629,False
28278,2748,Dorell Wright,2012-13,12,1610612755,PHI,27.0,Forward-Guard,79,8.0,1783.0,237,599,135.0,361.0,120,141,42.0,260.0,150,62.0,35.0,64.0,98,729,False
28279,2748,Dorell Wright,2013-14,12,1610612757,POR,28.0,Forward-Guard,68,13.0,984.0,111,297,69.0,202.0,52,69,29.0,162.0,64,23.0,16.0,39.0,62,343,False
28280,2748,Dorell Wright,2014-15,12,1610612757,POR,29.0,Forward-Guard,48,2.0,593.0,72,190,41.0,108.0,34,42,14.0,97.0,41,20.0,11.0,18.0,55,219,False
28396,201970,Sam Young,2009-10,5,1610612763,MEM,25.0,Forward-Guard,80,1.0,1321.0,224,497,11.0,56.0,136,175,77.0,124.0,52,34.0,20.0,94.0,106,595,False
28397,201970,Sam Young,2010-11,5,1610612763,MEM,26.0,Forward-Guard,78,46.0,1577.0,233,494,17.0,50.0,89,116,40.0,147.0,71,68.0,23.0,61.0,120,572,False
28398,201970,Sam Young,2011-12,5,1610612763,MEM,27.0,Forward-Guard,21,2.0,240.0,32,83,0.0,9.0,10,12,14.0,27.0,9,11.0,2.0,9.0,12,74,False
28399,201970,Sam Young,2011-12,5,1610612755,PHI,27.0,Forward-Guard,14,0.0,135.0,13,44,5.0,8.0,9,14,6.0,15.0,6,6.0,4.0,7.0,11,40,False
28400,201970,Sam Young,2011-12,5,0,TOT,27.0,Forward-Guard,35,2.0,375.0,45,127,5.0,17.0,19,26,20.0,42.0,15,17.0,6.0,16.0,23,114,False
28401,201970,Sam Young,2012-13,5,1610612754,IND,28.0,Forward-Guard,56,3.0,693.0,58,148,16.0,52.0,23,43,26.0,97.0,42,15.0,8.0,33.0,62,155,False
