,PLAYER_ID,full_name,SEASON_ID,SEASON_EXP,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,POSITION,GP,GS,MIN,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,AST,STL,BLK,TOV,PF,PTS,is_active
1960,1627761,DeAndre' Bembry,2021-22,5,1610612751,BKN,27.0,Guard-Forward,48,20.0,949.0,121,213,15.0,36.0,21,35,38.0,114.0,60,47.0,25.0,30.0,104,278,True
1961,1627761,DeAndre' Bembry,2021-22,5,1610612749,MIL,27.0,Guard-Forward,8,0.0,77.0,3,8,0.0,0.0,0,0,4.0,7.0,6,2.0,0.0,1.0,9,6,True
1962,1627761,DeAndre' Bembry,2021-22,5,0,TOT,27.0,Guard-Forward,56,20.0,1026.0,124,221,15.0,36.0,21,35,42.0,121.0,66,49.0,25.0,31.0,113,284,True
2449,2586,Keith Bogans,2003-04,11,1610612753,ORL,24.0,Guard-Forward,73,36.0,1787.0,183,454,67.0,187.0,65,103,106.0,211.0,98,46.0,10.0,75.0,128,498,False
2450,2586,Keith Bogans,2004-05,11,1610612766,CHA,25.0,Guard-Forward,74,42.0,1791.0,262,688,57.0,173.0,133,183,76.0,150.0,135,68.0,8.0,122.0,167,714,False
2451,2586,Keith Bogans,2005-06,11,1610612766,CHA,26.0,Guard-Forward,39,9.0,848.0,114,288,33.0,98.0,80,105,29.0,77.0,45,39.0,3.0,41.0,78,341,False
2452,2586,Keith Bogans,2005-06,11,1610612745,HOU,26.0,Guard-Forward,33,22.0,1064.0,101,256,32.0,102.0,47,81,26.0,123.0,83,32.0,6.0,49.0,89,281,False
2453,2586,Keith Bogans,2005-06,11,0,TOT,26.0,Guard-Forward,72,31.0,1912.0,215,544,65.0,200.0,127,186,55.0,200.0,128,71.0,9.0,90.0,167,622,False
2454,2586,Keith Bogans,2006-07,11,1610612753,ORL,27.0,Guard-Forward,59,18.0,990.0,99,245,53.0,137.0,47,63,16.0,77.0,59,28.0,2.0,46.0,98,298,False
2455,2586,Keith Bogans,2007-08,11,1610612753,ORL,28.0,Guard-Forward,82,35.0,2198.0,241,588,148.0,409.0,81,110,42.0,224.0,104,59.0,10.0,53.0,164,711,False
2456,2586,Keith Bogans,2008-09,11,1610612753,ORL,29.0,Guard-Forward,36,15.0,787.0,63,175,42.0,126.0,21,24,15.0,96.0,31,23.0,2.0,19.0,61,189,False
2457,2586,Keith Bogans,2008-09,11,1610612749,MIL,29.0,Guard-Forward,29,0.0,485.0,56,149,32.0,92.0,31,33,16.0,75.0,33,20.0,2.0,22.0,44,175,False
2458,2586,Keith Bogans,2008-09,11,0,TOT,29.0,Guard-Forward,65,15.0,1272.0,119,324,74.0,218.0,52,57,31.0,171.0,64,43.0,4.0,41.0,105,364,False
