,PLAYER_ID,full_name,SEASON_ID,SEASON_EXP,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,POSITION,GP,GS,MIN,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,AST,STL,BLK,TOV,PF,PTS,is_active
2273,204028,Tarik Black,2014-15,5,0,TOT,23.0,Forward-Center,63,39.0,1195.0,157,273,0.0,1.0,65,118,142.0,226.0,42,19.0,24.0,48.0,158,379,True
2274,204028,Tarik Black,2015-16,5,1610612747,LAL,24.0,Forward-Center,39,0.0,496.0,57,104,0.0,0.0,19,45,44.0,113.0,16,14.0,18.0,22.0,78,133,True
2275,204028,Tarik Black,2016-17,5,1610612747,LAL,25.0,Forward-Center,67,16.0,1091.0,150,294,1.0,2.0,82,109,144.0,199.0,39,29.0,44.0,58.0,173,383,True
2276,204028,Tarik Black,2017-18,5,1610612745,HOU,26.0,Forward-Center,51,2.0,537.0,75,127,1.0,11.0,29,63,63.0,100.0,13,21.0,30.0,35.0,107,180,True
2393,916,Corie Blount,1993-94,12,1610612741,CHI,25.0,Forward-Center,67,8.0,690.0,76,174,0.0,0.0,46,75,76.0,118.0,56,19.0,33.0,52.0,93,198,False
2394,916,Corie Blount,1994-95,12,1610612741,CHI,26.0,Forward-Center,68,9.0,889.0,100,210,0.0,2.0,38,67,107.0,133.0,60,26.0,33.0,59.0,146,238,False
2395,916,Corie Blount,1995-96,12,1610612747,LAL,27.0,Forward-Center,57,2.0,715.0,79,167,0.0,2.0,25,44,69.0,101.0,42,25.0,35.0,47.0,109,183,False
2396,916,Corie Blount,1996-97,12,1610612747,LAL,28.0,Forward-Center,58,18.0,1005.0,92,179,1.0,3.0,56,83,113.0,163.0,35,22.0,26.0,50.0,121,241,False
2397,916,Corie Blount,1997-98,12,1610612747,LAL,29.0,Forward-Center,70,3.0,1029.0,107,187,0.0,4.0,39,78,114.0,184.0,37,29.0,25.0,51.0,157,253,False
2398,916,Corie Blount,1998-99,12,1610612747,LAL,30.0,Forward-Center,14,3.0,162.0,13,33,0.0,1.0,6,12,24.0,22.0,2,1.0,4.0,6.0,27,32,False
2399,916,Corie Blount,1998-99,12,1610612739,CLE,30.0,Forward-Center,20,0.0,368.0,23,67,0.0,0.0,22,42,34.0,71.0,10,18.0,12.0,15.0,47,68,False
2400,916,Corie Blount,1998-99,12,0,TOT,30.0,Forward-Center,34,3.0,530.0,36,100,0.0,1.0,28,54,58.0,93.0,12,19.0,16.0,21.0,74,100,False
2401,916,Corie Blount,1999-00,12,1610612756,PHX,31.0,Forward-Center,38,1.0,446.0,44,89,0.0,2.0,19,33,52.0,61.0,10,15.0,7.0,28.0,78,107,False
2402,916,Corie Blount,2000-01,12,1610612756,PHX,32.0,Forward-Center,30,6.0,389.0,23,47,0.0,0.0,8,15,35.0,50.0,8,13.0,5.0,18.0,75,54,False
2403,916,Corie Blount,2000-01,12,1610612744,GSW,32.0,Forward-Center,38,0.0,917.0,107,247,2.0,8.0,43,68,146.0,169.0,51,29.0,17.0,55.0,90,259,False
2404,916,Corie Blount,2000-01,12,0,TOT,32.0,Forward-Center,68,6.0,1306.0,130,294,2.0,8.0,51,83,181.0,219.0,59,42.0,22.0,73.0,165,313,False
2405,916,Corie Blount,2001-02,12,1610612755,PHI,33.0,Forward-Center,72,21.0,1430.0,115,251,0.0,1.0,29,45,149.0,219.0,44,49.0,26.0,52.0,176,259,False
2406,916,Corie Blount,2002-03,12,1610612741,CHI,34.0,Forward-Center,50,3.0,836.0,65,134,0.0,0.0,20,35,68.0,137.0,50,33.0,19.0,43.0,121,150,False
2407,916,Corie Blount,2003-04,12,1610612741,CHI,35.0,Forward-Center,46,3.0,753.0,97,206,0.0,3.0,13,24,76.0,130.0,45,38.0,19.0,35.0,86,207,False
2408,916,Corie Blount,2003-04,12,1610612761,TOR,35.0,Forward-Center,16,0.0,294.0,18,47,0.0,0.0,2,3,22.0,47.0,10,11.0,5.0,8.0,49,38,False
2409,916,Corie Blount,2003-04,12,0,TOT,35.0,Forward-Center,62,3.0,1047.0,115,253,0.0,3.0,15,27,98.0,177.0,55,49.0,24.0,43.0,135,245,False
2541,1627762,Joel Bolomboy,2016-17,2,1610612762,UTA,23.0,Forward-Center,12,0.0,53.0,9,16,1.0,4.0,3,6,4.0,13.0,2,1.0,2.0,2.0,1,22,False
2542,1627762,Joel Bolomboy,2017-18,2,1610612749,MIL,24.0,Forward-Center,6,0.0,38.0,3,6,0.0,1.0,3,6,6.0,4.0,0,2.0,0.0,2.0,3,9,False
2600,200767,Josh Boone,2006-07,5,1610612751,NJN,22.0,Forward-Center,61,0.0,669.0,99,171,0.0,0.0,56,103,64.0,112.0,10,11.0,21.0,33.0,94,254,False
2601,200767,Josh Boone,2007-08,5,1610612751,NJN,23.0,Forward-Center,70,53.0,1773.0,238,434,0.0,0.0,99,217,192.0,317.0,55,36.0,61.0,68.0,155,575,False
2602,200767,Josh Boone,2008-09,5,1610612751,NJN,24.0,Forward-Center,62,7.0,995.0,113,214,0.0,0.0,32,85,104.0,154.0,31,22.0,48.0,31.0,106,258,False
