,PLAYER_ID,full_name,SEASON_ID,SEASON_EXP,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,POSITION,GP,GS,MIN,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,AST,STL,BLK,TOV,PF,PTS,is_active
15122,77376,Lafayette Lever,1993-94,11,1610612742,DAL,33.0,Guard,81,54.0,1947.0,227,557,26.0,74.0,75,98,83.0,200.0,213,159.0,15.0,88.0,155,555,False
15186,77384,Reggie Lewis,1992-93,6,1610612738,BOS,27.0,Guard,80,80.0,3144.0,663,1410,14.0,60.0,326,376,88.0,259.0,298,118.0,77.0,133.0,248,1666,False
15187,1630575,Scottie Lewis,2021-22,0,1610612766,CHA,22.0,Guard,2,0.0,7.0,0,0,0.0,0.0,1,2,0.0,0.0,1,1.0,0.0,0.0,0,1,True
15188,1630184,Kira Lewis Jr.,2020-21,1,1610612740,NOP,20.0,Guard,54,0.0,904.0,130,337,40.0,120.0,43,51,12.0,59.0,124,38.0,10.0,34.0,88,343,True
15189,1630184,Kira Lewis Jr.,2021-22,1,1610612740,NOP,21.0,Guard,24,0.0,341.0,59,146,13.0,58.0,10,12,9.0,30.0,49,11.0,1.0,26.0,17,141,True
15199,77387,Todd Lichti,1992-93,5,1610612743,DEN,26.0,Guard,48,12.0,752.0,124,276,2.0,6.0,81,102,35.0,67.0,52,28.0,11.0,49.0,60,331,False
15200,77387,Todd Lichti,1993-94,5,1610612753,ORL,27.0,Guard,4,0.0,20.0,4,9,0.0,0.0,0,0,3.0,1.0,2,2.0,0.0,2.0,3,8,False
15201,77387,Todd Lichti,1993-94,5,1610612744,GOS,27.0,Guard,5,0.0,58.0,10,28,2.0,2.0,9,11,3.0,7.0,3,0.0,0.0,0.0,9,31,False
15202,77387,Todd Lichti,1993-94,5,1610612738,BOS,27.0,Guard,4,0.0,48.0,6,14,0.0,0.0,7,14,2.0,6.0,6,5.0,1.0,3.0,4,19,False
15203,77387,Todd Lichti,1993-94,5,0,TOT,27.0,Guard,13,0.0,126.0,20,51,2.0,2.0,16,25,8.0,14.0,11,7.0,1.0,5.0,16,58,False
15204,202732,DeAndre Liggins,2011-12,6,1610612753,ORL,24.0,Guard,17,0.0,115.0,12,25,0.0,4.0,9,19,6.0,9.0,5,6.0,0.0,10.0,6,33,False
15205,202732,DeAndre Liggins,2012-13,6,1610612760,OKC,25.0,Guard,39,1.0,290.0,21,47,7.0,19.0,9,18,13.0,40.0,15,18.0,3.0,14.0,33,58,False
15206,202732,DeAndre Liggins,2013-14,6,1610612748,MIA,26.0,Guard,1,0.0,1.0,1,1,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,2,False
15207,202732,DeAndre Liggins,2016-17,6,1610612739,CLE,29.0,Guard,61,19.0,752.0,52,136,17.0,45.0,23,37,17.0,84.0,54,45.0,14.0,42.0,78,144,False
15208,202732,DeAndre Liggins,2016-17,6,1610612742,DAL,29.0,Guard,1,0.0,25.0,3,6,0.0,1.0,2,3,3.0,4.0,0,2.0,0.0,0.0,3,8,False
15209,202732,DeAndre Liggins,2016-17,6,0,TOT,29.0,Guard,62,19.0,777.0,55,142,17.0,46.0,25,40,20.0,88.0,54,47.0,14.0,42.0,81,152,False
15210,202732,DeAndre Liggins,2017-18,6,1610612749,MIL,30.0,Guard,31,1.0,480.0,22,65,11.0,36.0,2,5,5.0,44.0,27,27.0,10.0,13.0,61,57,False
15211,202732,DeAndre Liggins,2017-18,6,1610612740,NOP,30.0,Guard,27,3.0,244.0,18,41,8.0,17.0,0,0,2.0,24.0,21,10.0,4.0,7.0,20,44,False
15212,202732,DeAndre Liggins,2017-18,6,0,TOT,30.0,Guard,58,4.0,724.0,40,106,19.0,53.0,2,5,7.0,68.0,48,37.0,14.0,20.0,81,101,False
15214,203081,Damian Lillard,2012-13,9,1610612757,POR,22.0,Guard,82,82.0,3167.0,553,1288,185.0,503.0,271,321,42.0,215.0,531,74.0,19.0,243.0,172,1562,True
15215,203081,Damian Lillard,2013-14,9,1610612757,POR,23.0,Guard,82,82.0,2937.0,553,1304,218.0,554.0,371,426,35.0,253.0,457,64.0,22.0,193.0,197,1695,True
15216,203081,Damian Lillard,2014-15,9,1610612757,POR,24.0,Guard,82,82.0,2925.0,590,1360,196.0,572.0,344,398,49.0,329.0,507,97.0,21.0,222.0,164,1720,True
15217,203081,Damian Lillard,2015-16,9,1610612757,POR,25.0,Guard,75,75.0,2676.0,618,1474,229.0,610.0,414,464,45.0,257.0,512,65.0,28.0,242.0,165,1879,True
15218,203081,Damian Lillard,2016-17,9,1610612757,POR,26.0,Guard,75,75.0,2693.0,661,1488,214.0,579.0,488,545,46.0,322.0,440,68.0,20.0,197.0,152,2024,True
15219,203081,Damian Lillard,2017-18,9,1610612757,POR,27.0,Guard,73,73.0,2670.0,621,1415,227.0,629.0,493,538,62.0,263.0,481,77.0,27.0,206.0,117,1962,True
15220,203081,Damian Lillard,2018-19,9,1610612757,POR,28.0,Guard,80,80.0,2838.0,681,1533,237.0,643.0,468,513,68.0,303.0,551,88.0,34.0,212.0,148,2067,True
15221,203081,Damian Lillard,2019-20,9,1610612757,POR,29.0,Guard,66,66.0,2474.0,624,1349,270.0,674.0,460,518,33.0,251.0,530,70.0,22.0,194.0,114,1978,True
15222,203081,Damian Lillard,2020-21,9,1610612757,POR,30.0,Guard,67,67.0,2398.0,602,1334,275.0,704.0,449,484,32.0,251.0,505,62.0,17.0,203.0,102,1928,True
15223,203081,Damian Lillard,2021-22,9,1610612757,POR,31.0,Guard,29,29.0,1056.0,222,552,92.0,284.0,159,181,13.0,107.0,212,17.0,11.0,83.0,37,695,True
15224,202391,Jeremy Lin,2010-11,10,1610612744,GSW,22.0,Guard,29,0.0,285.0,28,72,1.0,5.0,19,25,12.0,22.0,42,33.0,9.0,18.0,31,76,False
15225,202391,Jeremy Lin,2011-12,10,1610612752,NYK,23.0,Guard,35,25.0,940.0,171,383,24.0,75.0,146,183,18.0,89.0,216,55.0,9.0,126.0,78,512,False
15226,202391,Jeremy Lin,2012-13,10,1610612745,HOU,24.0,Guard,82,82.0,2640.0,396,897,87.0,257.0,216,275,32.0,215.0,497,134.0,29.0,236.0,205,1095,False
15227,202391,Jeremy Lin,2013-14,10,1610612745,HOU,25.0,Guard,71,33.0,2054.0,295,662,82.0,229.0,218,265,34.0,153.0,294,68.0,27.0,176.0,166,890,False
15228,202391,Jeremy Lin,2014-15,10,1610612747,LAL,26.0,Guard,74,30.0,1907.0,277,654,65.0,176.0,213,268,26.0,170.0,339,82.0,32.0,166.0,189,832,False
15229,202391,Jeremy Lin,2015-16,10,1610612766,CHA,27.0,Guard,78,13.0,2048.0,300,728,76.0,226.0,238,292,42.0,211.0,235,58.0,42.0,150.0,165,914,False
15230,202391,Jeremy Lin,2016-17,10,1610612751,BKN,28.0,Guard,36,33.0,883.0,175,400,58.0,156.0,115,141,11.0,124.0,184,42.0,14.0,86.0,79,523,False
15231,202391,Jeremy Lin,2017-18,10,1610612751,BKN,29.0,Guard,1,1.0,25.0,5,12,1.0,2.0,7,7,0.0,0.0,4,0.0,0.0,3.0,3,18,False
15232,202391,Jeremy Lin,2018-19,10,1610612737,ATL,30.0,Guard,51,1.0,1003.0,180,386,44.0,132.0,142,168,16.0,103.0,181,38.0,7.0,98.0,96,546,False
15233,202391,Jeremy Lin,2018-19,10,1610612761,TOR,30.0,Guard,23,3.0,433.0,58,155,11.0,55.0,34,42,6.0,54.0,50,9.0,6.0,26.0,48,161,False
15234,202391,Jeremy Lin,2018-19,10,0,TOT,30.0,Guard,74,4.0,1436.0,238,541,55.0,187.0,176,210,22.0,157.0,231,47.0,13.0,124.0,144,707,False
15259,988,Randy Livingston,1996-97,11,1610612745,HOU,22.0,Guard,64,0.0,982.0,100,229,9.0,22.0,42,65,32.0,62.0,155,39.0,12.0,102.0,107,251,False
15260,988,Randy Livingston,1997-98,11,1610612737,ATL,23.0,Guard,12,0.0,82.0,3,12,0.0,0.0,4,5,1.0,5.0,5,7.0,2.0,6.0,6,10,False
15261,988,Randy Livingston,1998-99,11,1610612756,PHX,24.0,Guard,1,0.0,22.0,5,8,0.0,0.0,2,2,0.0,2.0,3,2.0,0.0,1.0,1,12,False
15262,988,Randy Livingston,1999-00,11,1610612756,PHX,25.0,Guard,79,15.0,1081.0,155,373,19.0,55.0,52,62,25.0,105.0,170,49.0,13.0,92.0,129,381,False
15263,988,Randy Livingston,2000-01,11,1610612744,GSW,26.0,Guard,2,0.0,7.0,0,2,0.0,1.0,0,0,0.0,1.0,1,0.0,0.0,0.0,0,0,False
15264,988,Randy Livingston,2001-02,11,1610612760,SEA,27.0,Guard,13,0.0,176.0,15,54,1.0,8.0,10,11,9.0,16.0,26,9.0,2.0,2.0,11,41,False
15265,988,Randy Livingston,2002-03,11,1610612740,NOH,28.0,Guard,2,0.0,12.0,2,4,0.0,0.0,2,2,0.0,0.0,1,0.0,0.0,0.0,0,6,False
15266,988,Randy Livingston,2003-04,11,1610612746,LAC,29.0,Guard,4,0.0,48.0,2,10,0.0,3.0,4,6,2.0,5.0,4,2.0,0.0,4.0,7,8,False
15267,988,Randy Livingston,2004-05,11,1610612762,UTA,30.0,Guard,17,4.0,227.0,22,52,5.0,8.0,15,17,3.0,9.0,45,12.0,2.0,14.0,28,64,False
15268,988,Randy Livingston,2005-06,11,1610612741,CHI,31.0,Guard,5,0.0,22.0,0,2,0.0,0.0,0,0,1.0,3.0,1,1.0,0.0,1.0,6,0,False
15269,988,Randy Livingston,2006-07,11,1610612760,SEA,32.0,Guard,4,0.0,26.0,0,3,0.0,0.0,0,0,1.0,0.0,4,0.0,0.0,1.0,2,0,False
15270,2733,Shaun Livingston,2004-05,16,1610612746,LAC,19.0,Guard,30,15.0,814.0,89,215,0.0,2.0,44,59,22.0,67.0,151,32.0,11.0,75.0,82,222,False
15271,2733,Shaun Livingston,2005-06,16,1610612746,LAC,20.0,Guard,61,14.0,1525.0,149,349,1.0,8.0,53,77,41.0,142.0,273,46.0,32.0,111.0,160,352,False
15272,2733,Shaun Livingston,2006-07,16,1610612746,LAC,21.0,Guard,54,31.0,1611.0,208,449,5.0,16.0,82,116,56.0,128.0,274,59.0,29.0,108.0,135,503,False
15273,2733,Shaun Livingston,2008-09,16,1610612748,MIA,23.0,Guard,4,0.0,41.0,3,8,0.0,0.0,3,4,0.0,2.0,4,2.0,0.0,3.0,4,9,False
15274,2733,Shaun Livingston,2008-09,16,1610612760,OKC,23.0,Guard,8,1.0,190.0,28,52,0.0,0.0,6,6,3.0,23.0,16,5.0,2.0,6.0,8,62,False
15275,2733,Shaun Livingston,2008-09,16,0,TOT,23.0,Guard,12,1.0,231.0,31,60,0.0,0.0,9,10,3.0,25.0,20,7.0,2.0,9.0,12,71,False
15276,2733,Shaun Livingston,2009-10,16,1610612760,OKC,24.0,Guard,10,0.0,130.0,5,16,0.0,2.0,0,0,4.0,16.0,14,5.0,2.0,8.0,9,10,False
15277,2733,Shaun Livingston,2009-10,16,1610612764,WAS,24.0,Guard,26,18.0,666.0,99,185,0.0,4.0,42,48,12.0,46.0,116,12.0,9.0,50.0,52,240,False
15278,2733,Shaun Livingston,2009-10,16,0,TOT,24.0,Guard,36,18.0,795.0,104,201,0.0,6.0,42,48,16.0,62.0,130,17.0,11.0,58.0,61,250,False
15279,2733,Shaun Livingston,2010-11,16,1610612766,CHA,25.0,Guard,73,0.0,1261.0,185,397,1.0,4.0,108,125,29.0,120.0,164,47.0,29.0,88.0,109,479,False
15280,2733,Shaun Livingston,2011-12,16,1610612749,MIL,26.0,Guard,58,27.0,1092.0,127,271,2.0,3.0,62,79,39.0,84.0,122,27.0,20.0,66.0,79,318,False
15281,2733,Shaun Livingston,2012-13,16,1610612764,WAS,27.0,Guard,17,4.0,320.0,24,66,0.0,3.0,15,15,2.0,35.0,38,11.0,2.0,17.0,22,63,False
15282,2733,Shaun Livingston,2012-13,16,1610612739,CLE,27.0,Guard,49,12.0,1135.0,142,280,0.0,1.0,70,83,29.0,92.0,177,37.0,29.0,59.0,105,354,False
15283,2733,Shaun Livingston,2012-13,16,0,TOT,27.0,Guard,66,16.0,1455.0,166,346,0.0,4.0,85,98,31.0,127.0,215,48.0,31.0,76.0,127,417,False
15284,2733,Shaun Livingston,2013-14,16,1610612751,BKN,28.0,Guard,76,54.0,1974.0,235,487,1.0,6.0,158,191,67.0,179.0,245,93.0,31.0,105.0,172,629,False
15285,2733,Shaun Livingston,2014-15,16,1610612744,GSW,29.0,Guard,78,2.0,1468.0,198,396,0.0,2.0,65,91,43.0,140.0,259,49.0,20.0,102.0,110,461,False
15286,2733,Shaun Livingston,2015-16,16,1610612744,GSW,30.0,Guard,78,3.0,1520.0,203,379,2.0,12.0,80,93,42.0,127.0,237,57.0,27.0,78.0,140,488,False
15287,2733,Shaun Livingston,2016-17,16,1610612744,GSW,31.0,Guard,76,3.0,1345.0,173,316,1.0,3.0,42,60,28.0,123.0,139,38.0,20.0,62.0,120,389,False
15288,2733,Shaun Livingston,2017-18,16,1610612744,GSW,32.0,Guard,71,7.0,1129.0,172,343,0.0,5.0,50,61,32.0,99.0,140,35.0,21.0,58.0,117,394,False
15289,2733,Shaun Livingston,2018-19,16,1610612744,GSW,33.0,Guard,64,0.0,967.0,109,210,0.0,2.0,40,51,42.0,75.0,114,31.0,27.0,38.0,74,258,False
15337,1629155,Zach Lofton,2018-19,1,1610612765,DET,26.0,Guard,1,0.0,4.0,0,1,0.0,1.0,0,0,0.0,0.0,0,1.0,0.0,1.0,0,0,False
15397,1381,John Long,1996-97,14,1610612761,TOR,40.0,Guard,32,0.0,370.0,46,117,12.0,34.0,25,28,6.0,34.0,21,9.0,2.0,24.0,28,129,False
15441,2221,Raul Lopez,2003-04,3,1610612762,UTA,24.0,Guard,82,11.0,1619.0,223,517,25.0,85.0,101,117,24.0,131.0,305,62.0,2.0,174.0,200,572,False
15442,2221,Raul Lopez,2004-05,3,1610612762,UTA,25.0,Guard,31,15.0,518.0,57,135,20.0,45.0,27,33,7.0,32.0,123,22.0,3.0,47.0,78,161,False
15457,943,Ryan Lorthridge,1994-95,1,1610612744,GOS,22.0,Guard,37,2.0,672.0,106,223,3.0,14.0,57,88,24.0,47.0,101,28.0,1.0,57.0,42,272,False
15484,1629712,Didi Louzada,2020-21,1,1610612740,NOP,21.0,Guard,3,0.0,56.0,3,13,2.0,8.0,0,0,1.0,2.0,3,2.0,0.0,3.0,5,8,True
15485,1629712,Didi Louzada,2021-22,1,1610612740,NOP,22.0,Guard,2,0.0,7.0,0,3,0.0,3.0,0,0,2.0,0.0,1,0.0,0.0,0.0,0,0,True
15486,1629712,Didi Louzada,2021-22,1,1610612757,POR,22.0,Guard,7,1.0,122.0,12,30,9.0,20.0,2,2,3.0,12.0,4,2.0,2.0,5.0,13,35,True
15487,1629712,Didi Louzada,2021-22,1,0,TOT,22.0,Guard,9,1.0,129.0,12,33,9.0,23.0,2,2,5.0,12.0,5,2.0,2.0,5.0,13,35,True
15540,200768,Kyle Lowry,2006-07,15,1610612763,MEM,21.0,Guard,10,0.0,175.0,14,38,3.0,8.0,25,28,12.0,19.0,32,14.0,1.0,12.0,20,56,True
15541,200768,Kyle Lowry,2007-08,15,1610612763,MEM,22.0,Guard,82,9.0,2089.0,256,592,36.0,140.0,243,348,41.0,209.0,296,92.0,22.0,127.0,185,791,True
15542,200768,Kyle Lowry,2008-09,15,1610612763,MEM,23.0,Guard,49,21.0,1071.0,112,272,17.0,69.0,129,161,13.0,98.0,178,48.0,8.0,79.0,89,370,True
15543,200768,Kyle Lowry,2008-09,15,1610612745,HOU,23.0,Guard,28,0.0,608.0,77,162,8.0,29.0,52,65,13.0,65.0,97,21.0,9.0,38.0,57,214,True
15544,200768,Kyle Lowry,2008-09,15,0,TOT,23.0,Guard,77,21.0,1679.0,189,434,25.0,98.0,181,226,26.0,163.0,275,69.0,17.0,117.0,146,584,True
15545,200768,Kyle Lowry,2009-10,15,1610612745,HOU,24.0,Guard,68,0.0,1651.0,184,464,37.0,136.0,215,260,91.0,156.0,305,60.0,9.0,116.0,173,620,True
15546,200768,Kyle Lowry,2010-11,15,1610612745,HOU,25.0,Guard,75,71.0,2563.0,345,809,129.0,343.0,192,251,89.0,220.0,500,102.0,23.0,158.0,207,1011,True
15547,200768,Kyle Lowry,2011-12,15,1610612745,HOU,26.0,Guard,47,38.0,1510.0,210,513,79.0,211.0,171,198,37.0,176.0,310,73.0,14.0,130.0,133,670,True
15548,200768,Kyle Lowry,2012-13,15,1610612761,TOR,27.0,Guard,68,52.0,2020.0,250,623,101.0,279.0,190,239,56.0,265.0,435,94.0,24.0,157.0,218,791,True
15549,200768,Kyle Lowry,2013-14,15,1610612761,TOR,28.0,Guard,79,79.0,2862.0,457,1080,190.0,500.0,313,385,88.0,281.0,586,121.0,15.0,194.0,267,1417,True
15550,200768,Kyle Lowry,2014-15,15,1610612761,TOR,29.0,Guard,70,70.0,2414.0,430,1043,132.0,391.0,252,312,54.0,274.0,473,109.0,13.0,173.0,212,1244,True
15551,200768,Kyle Lowry,2015-16,15,1610612761,TOR,30.0,Guard,77,77.0,2851.0,512,1198,212.0,547.0,398,491,55.0,310.0,494,158.0,34.0,225.0,211,1634,True
15552,200768,Kyle Lowry,2016-17,15,1610612761,TOR,31.0,Guard,60,60.0,2244.0,426,918,193.0,468.0,299,365,48.0,238.0,417,88.0,19.0,173.0,170,1344,True
15553,200768,Kyle Lowry,2017-18,15,1610612761,TOR,32.0,Guard,78,78.0,2510.0,403,944,238.0,596.0,223,261,66.0,368.0,537,85.0,19.0,183.0,192,1267,True
15554,200768,Kyle Lowry,2018-19,15,1610612761,TOR,33.0,Guard,65,65.0,2213.0,304,739,157.0,453.0,161,194,41.0,271.0,564,91.0,31.0,182.0,166,926,True
15555,200768,Kyle Lowry,2019-20,15,1610612761,TOR,34.0,Guard,58,58.0,2098.0,334,803,164.0,466.0,294,343,32.0,260.0,433,82.0,26.0,178.0,190,1126,True
15556,200768,Kyle Lowry,2020-21,15,1610612761,TOR,35.0,Guard,46,46.0,1602.0,260,596,131.0,331.0,140,160,35.0,212.0,338,45.0,14.0,126.0,143,791,True
15557,200768,Kyle Lowry,2021-22,15,1610612748,MIA,36.0,Guard,63,63.0,2133.0,276,627,144.0,382.0,148,174,33.0,249.0,474,67.0,17.0,168.0,177,844,True
15558,1628070,Jordan Loyd,2018-19,2,1610612761,TOR,25.0,Guard,12,0.0,55.0,8,18,4.0,8.0,9,11,1.0,8.0,6,0.0,0.0,2.0,5,29,False
15587,203564,Kalin Lucas,2014-15,3,1610612763,MEM,26.0,Guard,1,0.0,6.0,0,1,0.0,0.0,0,0,0.0,0.0,0,1.0,0.0,0.0,1,0,False
15588,203564,Kalin Lucas,2018-19,3,1610612765,DET,30.0,Guard,1,0.0,6.0,0,1,0.0,1.0,2,2,0.0,3.0,1,0.0,0.0,0.0,1,2,False
15603,101249,John Lucas III,2005-06,8,1610612745,HOU,23.0,Guard,13,0.0,107.0,14,36,2.0,9.0,0,0,2.0,3.0,12,5.0,0.0,7.0,6,30,False
15604,101249,John Lucas III,2006-07,8,1610612745,HOU,24.0,Guard,47,0.0,383.0,62,156,15.0,59.0,15,19,9.0,27.0,33,17.0,0.0,15.0,38,154,False
15605,101249,John Lucas III,2010-11,8,1610612741,CHI,28.0,Guard,2,0.0,10.0,1,3,0.0,1.0,0,2,0.0,0.0,1,0.0,0.0,0.0,0,2,False
15606,101249,John Lucas III,2011-12,8,1610612741,CHI,29.0,Guard,49,2.0,726.0,143,358,55.0,140.0,28,32,22.0,54.0,108,19.0,1.0,42.0,42,369,False
15607,101249,John Lucas III,2012-13,8,1610612761,TOR,30.0,Guard,63,0.0,827.0,129,334,57.0,151.0,18,25,8.0,57.0,105,23.0,1.0,26.0,50,333,False
15608,101249,John Lucas III,2013-14,8,1610612762,UTA,31.0,Guard,42,6.0,591.0,62,190,25.0,84.0,10,16,12.0,27.0,42,14.0,0.0,22.0,41,159,False
15609,101249,John Lucas III,2014-15,8,1610612765,DET,32.0,Guard,21,0.0,272.0,42,104,9.0,29.0,5,5,4.0,12.0,60,8.0,0.0,16.0,18,98,False
15610,101249,John Lucas III,2016-17,8,1610612750,MIN,34.0,Guard,5,0.0,11.0,1,4,0.0,1.0,0,0,0.0,0.0,1,2.0,0.0,0.0,0,2,False
15613,1731,Tyronn Lue,1998-99,12,1610612747,LAL,22.0,Guard,15,0.0,188.0,28,65,7.0,16.0,12,21,2.0,4.0,25,5.0,0.0,11.0,28,75,False
15614,1731,Tyronn Lue,1999-00,12,1610612747,LAL,23.0,Guard,8,0.0,146.0,19,39,4.0,8.0,6,8,2.0,10.0,17,3.0,0.0,9.0,17,48,False
15615,1731,Tyronn Lue,2000-01,12,1610612747,LAL,24.0,Guard,38,1.0,468.0,50,117,11.0,34.0,19,24,5.0,27.0,45,19.0,0.0,27.0,54,130,False
15616,1731,Tyronn Lue,2001-02,12,1610612764,WAS,25.0,Guard,71,0.0,1462.0,222,520,63.0,141.0,48,63,14.0,108.0,246,49.0,0.0,96.0,120,555,False
15617,1731,Tyronn Lue,2002-03,12,1610612764,WAS,26.0,Guard,75,24.0,1987.0,248,573,60.0,176.0,91,104,22.0,127.0,263,47.0,1.0,77.0,151,647,False
15618,1731,Tyronn Lue,2003-04,12,1610612753,ORL,27.0,Guard,76,69.0,2332.0,309,714,80.0,209.0,101,131,26.0,161.0,317,61.0,5.0,124.0,185,799,False
15619,1731,Tyronn Lue,2004-05,12,1610612745,HOU,28.0,Guard,21,3.0,479.0,48,122,15.0,45.0,14,18,0.0,40.0,58,8.0,0.0,24.0,48,125,False
15620,1731,Tyronn Lue,2004-05,12,1610612737,ATL,28.0,Guard,49,46.0,1528.0,247,532,40.0,110.0,128,147,14.0,95.0,264,25.0,0.0,81.0,120,662,False
15621,1731,Tyronn Lue,2004-05,12,0,TOT,28.0,Guard,70,49.0,2007.0,295,654,55.0,155.0,142,165,14.0,135.0,322,33.0,0.0,105.0,168,787,False
15622,1731,Tyronn Lue,2005-06,12,1610612737,ATL,29.0,Guard,51,10.0,1234.0,192,418,58.0,127.0,118,138,13.0,69.0,157,26.0,3.0,75.0,113,560,False
15623,1731,Tyronn Lue,2006-07,12,1610612737,ATL,30.0,Guard,56,17.0,1488.0,218,524,56.0,161.0,144,163,19.0,85.0,201,24.0,0.0,85.0,101,636,False
15624,1731,Tyronn Lue,2007-08,12,1610612737,ATL,31.0,Guard,33,3.0,564.0,86,196,30.0,69.0,24,28,9.0,32.0,59,11.0,0.0,22.0,38,226,False
15625,1731,Tyronn Lue,2007-08,12,1610612742,DAL,31.0,Guard,17,0.0,172.0,27,57,9.0,17.0,1,4,0.0,13.0,15,0.0,1.0,5.0,28,64,False
15626,1731,Tyronn Lue,2007-08,12,0,TOT,31.0,Guard,50,3.0,736.0,113,253,39.0,86.0,25,32,9.0,45.0,74,11.0,1.0,27.0,66,290,False
15627,1731,Tyronn Lue,2008-09,12,1610612749,MIL,32.0,Guard,30,0.0,392.0,54,119,21.0,45.0,12,16,6.0,29.0,46,6.0,0.0,21.0,41,141,False
15628,1731,Tyronn Lue,2008-09,12,1610612753,ORL,32.0,Guard,14,0.0,129.0,17,43,6.0,17.0,2,3,0.0,11.0,14,2.0,0.0,2.0,13,42,False
15629,1731,Tyronn Lue,2008-09,12,0,TOT,32.0,Guard,44,0.0,521.0,71,162,27.0,62.0,14,19,6.0,40.0,60,8.0,0.0,23.0,54,183,False
15702,203159,Scott Machado,2012-13,2,1610612745,HOU,23.0,Guard,6,0.0,21.0,3,6,0.0,1.0,2,2,0.0,1.0,6,2.0,0.0,8.0,0,8,False
15703,203159,Scott Machado,2018-19,2,1610612747,LAL,29.0,Guard,4,0.0,19.0,4,6,1.0,1.0,1,1,0.0,0.0,3,1.0,0.0,0.0,2,10,False
15704,101178,Arvydas Macijauskas,2005-06,1,1610612740,NOK,26.0,Guard,19,0.0,135.0,14,41,3.0,12.0,13,15,3.0,7.0,5,7.0,0.0,8.0,10,44,False
15712,694,Sam Mack,1992-93,7,1610612759,SAN,23.0,Guard,40,0.0,267.0,47,118,3.0,22.0,45,58,18.0,30.0,15,14.0,5.0,22.0,44,142,False
15713,694,Sam Mack,1995-96,7,1610612745,HOU,26.0,Guard,31,20.0,868.0,121,287,54.0,135.0,39,46,18.0,80.0,79,22.0,9.0,28.0,75,335,False
15714,694,Sam Mack,1996-97,7,1610612745,HOU,27.0,Guard,52,10.0,904.0,105,262,47.0,142.0,35,42,20.0,86.0,58,29.0,6.0,42.0,67,292,False
15715,694,Sam Mack,1997-98,7,1610612763,VAN,28.0,Guard,57,54.0,1414.0,222,559,110.0,269.0,62,77,30.0,103.0,101,41.0,11.0,69.0,117,616,False
15716,694,Sam Mack,1998-99,7,1610612763,VAN,29.0,Guard,19,15.0,577.0,86,212,42.0,108.0,28,30,7.0,46.0,23,20.0,1.0,20.0,53,242,False
15717,694,Sam Mack,1998-99,7,1610612745,HOU,29.0,Guard,25,0.0,506.0,81,172,45.0,111.0,23,28,7.0,35.0,32,15.0,3.0,13.0,41,230,False
15718,694,Sam Mack,1998-99,7,0,TOT,29.0,Guard,44,15.0,1083.0,167,384,87.0,219.0,51,58,14.0,81.0,55,35.0,4.0,33.0,94,472,False
15719,694,Sam Mack,1999-00,7,1610612744,GSW,30.0,Guard,23,5.0,333.0,37,122,21.0,64.0,19,20,7.0,32.0,24,18.0,1.0,19.0,45,114,False
15720,694,Sam Mack,2001-02,7,1610612748,MIA,32.0,Guard,12,1.0,161.0,14,49,7.0,28.0,5,7,2.0,12.0,4,5.0,1.0,7.0,17,40,False
15721,202714,Shelvin Mack,2011-12,9,1610612764,WAS,22.0,Guard,64,0.0,779.0,88,220,12.0,42.0,42,59,12.0,80.0,131,28.0,2.0,48.0,50,230,False
15722,202714,Shelvin Mack,2012-13,9,1610612764,WAS,23.0,Guard,7,2.0,141.0,16,40,4.0,13.0,1,2,3.0,13.0,23,6.0,0.0,8.0,10,37,False
15723,202714,Shelvin Mack,2012-13,9,1610612755,PHI,23.0,Guard,4,0.0,7.0,1,2,0.0,1.0,0,0,0.0,0.0,1,0.0,0.0,2.0,1,2,False
15724,202714,Shelvin Mack,2012-13,9,1610612737,ATL,23.0,Guard,20,1.0,268.0,41,84,14.0,35.0,8,14,0.0,24.0,44,9.0,0.0,24.0,28,104,False
15725,202714,Shelvin Mack,2012-13,9,0,TOT,23.0,Guard,31,3.0,416.0,58,126,18.0,49.0,9,16,3.0,37.0,68,15.0,0.0,34.0,39,143,False
15726,202714,Shelvin Mack,2013-14,9,1610612737,ATL,24.0,Guard,73,11.0,1490.0,209,501,62.0,184.0,64,74,21.0,139.0,271,50.0,2.0,89.0,100,544,False
15727,202714,Shelvin Mack,2014-15,9,1610612737,ATL,25.0,Guard,55,0.0,833.0,117,292,40.0,127.0,25,31,8.0,71.0,155,30.0,2.0,49.0,32,299,False
15728,202714,Shelvin Mack,2015-16,9,1610612737,ATL,26.0,Guard,24,0.0,179.0,40,95,4.0,27.0,9,12,2.0,20.0,38,8.0,0.0,14.0,7,93,False
15729,202714,Shelvin Mack,2015-16,9,1610612762,UTA,26.0,Guard,28,27.0,879.0,142,320,35.0,98.0,36,49,11.0,95.0,149,26.0,3.0,81.0,65,355,False
15730,202714,Shelvin Mack,2015-16,9,0,TOT,26.0,Guard,52,27.0,1058.0,182,415,39.0,125.0,45,61,13.0,115.0,187,34.0,3.0,95.0,72,448,False
15731,202714,Shelvin Mack,2016-17,9,1610612762,UTA,27.0,Guard,55,9.0,1205.0,170,381,37.0,120.0,53,77,20.0,105.0,154,42.0,3.0,90.0,100,430,False
